"Time","instance","Value #sql count","Value #qps","Value #iops in progress","Value #cpu","Value #disk write bytes","Value #read batch latency p99","Value #exec latency p99","Value #admission wait queue length","Value #admission wait rate","Value #goroutines per cpu","Value #l0 sublevels","Value #l0 files","Value #quota used","Value #disk read bytes","Value #replica read bytes","Value #replica write bytes","Value #read keys","Value #write keys","Value #io tokens exhausted","Value #heartbeat latency p99","Value #kv used slots / total","Value #command latency p99","Value #compaction write bytes","Value #compaction read bytes","Value #write stall duratiion","Value #leaseholders","Value #memory"
2022-09-05 16:39:30.000,34.75.34.5:26258,56.3,101,0,0.00975,597225,244858,1842325,0,0,0.00250,0,0,0,0,85397,46734,148,23.2,0,854295838,0,128839,0,0,0,436,5382455296
2022-09-05 16:39:45.000,34.75.34.5:26258,53.4,101,0,0.0171,589471,252456,1915616,0,0,0.00937,0,0,0,0,85255,46726,147,23.2,0,854072142,0,128572,0,0,0,436,5401108480
2022-09-05 16:40:00.000,34.75.34.5:26258,37.1,98.3,0,0.0230,591759,269820,2066742,0,0,0.00250,0,0,0,0,84879,46718,146,23.1,0,853512901,0,132136,0,0,0,436,5424812032
2022-09-05 16:40:15.000,34.75.34.5:26258,30.7,97.4,0,0.0111,593694,274710,2036858,0,0,0.00500,0,0,0,0,84577,46703,145,23.1,0,853289205,0,142949,0,0,0,436,5425885184
2022-09-05 16:40:30.000,34.75.34.5:26258,24.9,96.0,0,0.00900,594231,284659,1940988,0,0,0.00750,0,0,0,0,83860,46670,142,22.8,0,852841812,0,153299,0,0,0,436,5427769344
2022-09-05 16:40:45.000,34.75.34.5:26258,23.0,95.8,0,0.0174,595121,286118,1914680,0,0,0.195,0,0,0,0,83642,46664,142,22.6,0,852506268,0,151278,0,0,0,436,5429919744
2022-09-05 16:41:00.000,34.75.34.5:26258,25.6,87.9,0,0.0129,596250,283278,1885563,0,0,0,0,0,0,0,83101,46648,140,21.8,0,852058876,0,143195,0,0,0,436,5433696256
2022-09-05 16:41:15.000,34.75.34.5:26258,38.1,87.0,0,0.0226,599626,266567,1842380,0,0,0.00937,0,0,0,0,82316,46618,137,21.1,0,851835179,0,139304,0,0,0,436,5437747200
2022-09-05 16:41:30.000,34.75.34.5:26258,37.1,86.0,0,0.0161,590784,287484,1871125,0,0,0.00250,0,0,0,0,80523,46558,130,20.5,0,851275939,0,144861,0,0,0,436,5368188928
2022-09-05 16:41:45.000,34.75.34.5:26258,33.2,85.1,0,0.00812,544655,330874,1874656,0,0,0,0,0,0,0,80125,46544,129,20.3,0,851052243,0,141420,0,0,0,436,5369266176
2022-09-05 16:42:00.000,34.75.34.5:26258,23.3,82.0,0,0.0135,187667,545705,1890057,0,0,0,0,0,0,0,79677,46533,127,20.1,0,850604850,0,145025,0,0,0,436,5373042688
2022-09-05 16:42:15.000,34.75.34.5:26258,32.0,76.3,0,0.0154,190619,530304,1886926,0,0,0,0,0,0,0,90938,46473,165,20.1,0,850269306,0,137428,0,0,0,436,5404274688
2022-09-05 16:42:30.000,34.75.34.5:26258,52.5,76.0,0,0.0165,193924,487655,1782251,0,0,0.00312,0,0,0,0,90160,46413,162,19.9,0,849821913,0,128859,0,0,0,436,5418180608
2022-09-05 16:42:45.000,34.75.34.5:26258,106,76.0,0,0.0227,197893,450126,1144510,0,0,0.00312,0,0,0,0,89796,46409,161,20.0,0,849598217,0,117929,0,0,0,436,5418717184
2022-09-05 16:43:00.000,34.75.34.5:26258,146,78.6,0,0.0396,216142,143299,1144436,0,0,0.00938,0,0,0,0,90261,46444,162,20.2,0,849038977,0,118571,0,0,0,436,5365641216
2022-09-05 16:43:15.000,34.75.34.5:26258,158,78.1,0,0.00787,210958,137202,1107375,0,0,0.0206,0,0,0,0,89964,46436,161,20.1,0,848815280,0,120851,0,0,0,436,5368594432
2022-09-05 16:43:30.000,34.75.34.5:26258,161,79.5,0,0.0452,225449,143400,1230601,0,0,0,0,0,0,0,89900,46454,161,20.2,0,848367888,0,124330,0,0,0,436,5378273280
2022-09-05 16:43:45.000,34.75.34.5:26258,113,79.8,0,0.0288,230661,166690,1356157,0,0,0.00250,0,0,0,0,89806,46460,161,20.2,0,848032344,0,126888,0,0,0,436,5381926912
2022-09-05 16:44:00.000,34.75.34.5:26258,98.7,79.0,0,0.00975,227427,179342,1646919,0,0,0.00562,0,0,0,0,89396,46447,160,20.0,0,847584951,0,125629,0,0,0,436,5384351744
2022-09-05 16:44:15.000,34.75.34.5:26258,68.2,78.8,0,0.0149,224531,277216,1864171,0,0,0,0,0,0,0,89208,46442,159,20.0,0,847361255,0,133725,0,0,0,436,5386780672
2022-09-05 16:44:30.000,34.75.34.5:26258,99.7,79.9,0,0.0427,236424,173861,1198372,0,0,0.0237,0,0,0,0,89213,46461,159,20.2,0,846802015,0,120299,0,0,0,436,5372276736
2022-09-05 16:44:45.000,34.75.34.5:26258,113,80.3,0,0.0273,240802,165887,1152450,0,0,0.00562,0,0,0,0,89199,46466,159,20.2,0,846578318,0,116932,0,0,0,436,5375229952
2022-09-05 16:45:00.000,34.75.34.5:26258,133,81.1,0,0.0355,249771,169191,1117606,0,0,0.0150,0,0,0,0,89094,46472,159,20.6,0,846130926,0,113673,0,0,0,436,5313748992
2022-09-05 16:45:15.000,34.75.34.5:26258,95.5,80.9,0,0.00825,251664,241581,1199046,0,0,0.01000,0,0,0,0,88742,46466,158,20.6,0,845795382,0,120483,0,0,0,436,5316714496
2022-09-05 16:45:30.000,34.75.34.5:26258,47.6,80.4,0,0.00800,247723,332485,1814691,0,0,0.0156,0,0,0,0,88403,46461,156,20.4,0,845347989,0,137092,0,0,0,436,5347155968
2022-09-05 16:45:45.000,34.75.34.5:26258,30.8,80.3,0,0.0166,248133,370994,2108365,0,0,0.0150,0,0,0,0,88303,46461,156,20.4,0,845124293,0,137727,0,0,0,436,5365755904
2022-09-05 16:46:00.000,34.75.34.5:26258,24.7,82.0,0,0.0114,239898,373016,2230441,0,0,0,0,0,0,0,88123,46473,155,20.4,0,844565052,0,143707,0,0,0,436,5399969792
2022-09-05 16:46:15.000,34.75.34.5:26258,37.0,82.0,0,0.00825,239800,361976,2153621,0,0,0.00250,0,0,0,0,88193,46478,155,20.5,0,844341356,0,140590,0,0,0,436,5421805568
2022-09-05 16:46:30.000,34.75.34.5:26258,38.3,81.9,0,0.0173,244828,350425,2019928,0,0,0,0,0,0,0,88837,46517,158,20.6,0,843893964,0,140437,0,0,0,436,5425590272
2022-09-05 16:46:45.000,34.75.34.5:26258,28.2,81.6,0,0.01000,240237,363593,2028775,0,0,0,0,0,0,0,88656,46512,157,20.5,0,843558419,0,145530,0,0,0,436,5427470336
2022-09-05 16:47:00.000,34.75.34.5:26258,27.3,81.5,0,0.00837,239955,366140,1929660,0,0,0.00250,0,0,0,0,88516,46503,157,20.5,0,843111027,0,142458,0,0,0,436,5430161408
2022-09-05 16:47:15.000,34.75.34.5:26258,22.5,83.4,0,0.0104,241367,384630,1978968,0,0,0,0,0,0,0,88792,46529,157,20.4,0,842887331,0,144752,0,0,0,436,5431783424
2022-09-05 16:47:30.000,34.75.34.5:26258,45.6,83.3,0,0.0135,572946,343244,1870865,0,0,0.00750,0,0,0,205,90173,46550,162,20.7,0,842328090,0,134675,4539765,4733664,0,436,5297786880
2022-09-05 16:47:45.000,34.75.34.5:26258,60.8,83.2,0,0.0159,561152,284937,1794375,0,0,0,0,0,0,0,90410,46553,163,20.7,0,842104394,0,136396,0,0,0,436,5301559296
2022-09-05 16:48:00.000,34.75.34.5:26258,78.0,84.0,0,0.0175,564641,223313,1413611,0,0,0.0125,0,0,0,0,90827,46560,165,20.8,0,841657002,0,126367,0,0,0,436,5329547264
2022-09-05 16:48:15.000,34.75.34.5:26258,63.9,83.5,0,0.0120,562183,257087,1775631,0,0,0,0,0,0,0,90656,46552,164,20.7,0,841321457,0,132267,0,0,0,436,5330616320
2022-09-05 16:48:30.000,34.75.34.5:26258,64.6,83.2,0,0.0171,547720,257255,1691155,0,0,0,0,0,0,0,90353,46544,163,20.6,0,840874065,0,125468,0,0,0,436,5333049344
2022-09-05 16:48:45.000,34.75.34.5:26258,53.9,83.3,0,0.0216,552522,275127,1743093,0,0,0.0150,0,0,0,0,90254,46544,163,20.6,0,840650369,0,129282,0,0,0,436,5335195648
2022-09-05 16:49:00.000,34.75.34.5:26258,99.5,83.6,0,0.0214,558666,149143,1255259,0,0,0.00937,0,0,0,0,90125,46544,162,20.5,0,840091128,0,117853,0,0,0,436,5276082176
2022-09-05 16:49:15.000,34.75.34.5:26258,87.6,83.8,0,0.0196,558878,165887,1299414,0,0,0.00562,0,0,0,0,90088,46543,162,20.5,0,839867432,0,124067,0,0,0,436,5283364864
2022-09-05 16:49:30.000,34.75.34.5:26258,58.3,83.1,0,0.0124,542028,262198,1781486,0,0,0.00500,0,0,0,0,89681,46532,161,20.4,0,839420040,0,134389,0,0,0,436,5315411968
2022-09-05 16:49:45.000,34.75.34.5:26258,46.0,82.8,0,0.0114,538511,296795,1980060,0,0,0,0,0,0,0,89542,46526,160,20.3,0,839084495,0,137768,0,0,0,436,5332115456
2022-09-05 16:50:00.000,34.75.34.5:26258,24.5,82.2,0,0.0180,531576,338329,2169896,0,0,0.00562,0,0,0,0,89216,46514,159,20.4,0,838525255,0,148643,0,0,0,436,5355741184
2022-09-05 16:50:15.000,34.75.34.5:26258,24.4,82.0,0,0.0130,534909,339705,2090991,0,0,0,0,0,0,0,89019,46510,158,20.6,0,838189710,0,151776,0,0,0,436,5357084672
2022-09-05 16:50:30.000,34.75.34.5:26258,24.5,81.5,0,0.0167,534810,344784,1932410,0,0,0.0175,0,0,0,0,88784,46503,157,20.5,0,837350850,0,144875,0,0,0,436,5360046080
2022-09-05 16:50:45.000,34.75.34.5:26258,29.7,81.4,0,0.0157,535997,334396,1869086,0,0,0,0,0,0,0,88727,46502,157,20.4,0,837015305,0,142491,0,0,0,436,5361397760
2022-09-05 16:51:00.000,34.75.34.5:26258,36.8,82.1,0,0.0156,537734,304545,1828344,0,0,0.00562,0,0,0,0,88427,46462,156,20.4,0,836344217,0,141857,0,0,0,436,5365440512
2022-09-05 16:51:15.000,34.75.34.5:26258,40.6,82.0,0,0.00787,535616,312729,1886999,0,0,0.00250,0,0,0,0,88403,46472,156,20.4,0,835840900,0,143457,0,0,0,436,5382975488
2022-09-05 16:51:30.000,34.75.34.5:26258,24.6,81.4,0,0.00863,535291,343271,1974271,0,0,0.00750,0,0,0,0,88726,46480,157,20.5,0,835169811,0,144915,0,0,0,436,5389438976
2022-09-05 16:51:45.000,34.75.34.5:26258,16.2,81.0,0,0.00787,530785,371015,2087321,0,0,0,0,0,0,0,88599,46475,157,20.4,0,834834267,0,163511,0,0,0,436,5390520320
2022-09-05 16:52:00.000,34.75.34.5:26258,33.0,81.1,0,0.0230,530234,317914,1840643,0,0,0.00250,0,0,0,0,88537,46473,156,20.3,0,833995406,0,143359,0,0,0,436,5393489920
2022-09-05 16:52:15.000,34.75.34.5:26258,57.6,82.2,0,0.0140,193557,267836,1733707,0,0,0,0,0,0,0,88532,46474,156,20.3,0,833659862,0,141077,0,0,0,436,5394563072
2022-09-05 16:52:30.000,34.75.34.5:26258,79.1,82.8,0,0.0146,201368,195597,1533541,0,0,0.0156,0,0,0,0,89765,46495,161,20.7,0,832988773,0,131153,0,0,0,436,5365669888
2022-09-05 16:52:45.000,34.75.34.5:26258,63.2,82.5,0,0.0137,193557,275906,1718943,0,0,0.00750,0,0,0,0,90163,46497,162,20.6,0,832485457,0,130265,0,0,0,436,5366472704
2022-09-05 16:53:00.000,34.75.34.5:26258,38.6,81.6,0,0.0104,190535,326266,1869460,0,0,0,0,0,0,0,90277,46484,162,20.5,0,831814368,0,139959,0,0,0,436,5368885248
2022-09-05 16:53:15.000,34.75.34.5:26258,53.0,82.1,0,0.0310,197597,291307,1762480,0,0,0,0,0,0,0,90302,46493,163,20.6,0,831478824,0,138096,0,0,0,436,5327663104
2022-09-05 16:53:30.000,34.75.34.5:26258,52.4,81.7,0,0.0140,194009,294215,1793326,0,0,0.00750,0,0,0,0,90039,46488,162,20.5,0,830639963,0,137969,0,0,0,436,5333315584
2022-09-05 16:53:45.000,34.75.34.5:26258,62.3,81.4,0,0.0104,189744,273230,1733590,0,0,0.00500,0,0,0,0,89804,46481,161,20.4,0,830304419,0,137824,0,0,0,436,5336002560
2022-09-05 16:54:00.000,34.75.34.5:26258,54.3,81.5,0,0.0246,188458,271646,1837366,0,0,0,0,0,0,0,89645,46482,160,20.3,0,829633330,0,135071,0,0,0,436,5369946112
2022-09-05 16:54:15.000,34.75.34.5:26258,54.3,81.3,0,0.0165,190831,278972,1871379,0,0,0,0,0,0,0,89475,46478,160,20.3,0,829130014,0,133119,0,0,0,436,5371711488
2022-09-05 16:54:30.000,34.75.34.5:26258,44.4,80.8,0,0.0162,190746,296495,1904311,0,0,0,0,0,0,0,89119,46469,159,20.1,0,828458925,0,137412,0,0,0,436,5373591552
2022-09-05 16:54:45.000,34.75.34.5:26258,40.4,80.3,0,0.00812,189518,325058,1907588,0,0,0.00500,0,0,0,0,88919,46462,158,20.0,0,828123381,0,139536,0,0,0,436,5377892352
2022-09-05 16:55:00.000,34.75.34.5:26258,33.0,80.1,0,0.0145,188571,332239,1901198,0,0,0,0,0,0,0,88758,46460,157,20.4,0,827284520,0,143179,0,0,0,436,5381660672
2022-09-05 16:55:15.000,34.75.34.5:26258,25.0,79.7,0,0.0118,188840,349142,1936494,0,0,0,0,0,0,0,88580,46453,156,20.3,0,826948976,0,145178,0,0,0,436,5333209088
2022-09-05 16:55:30.000,34.75.34.5:26258,20.8,79.3,0,0.0136,186354,351327,1932364,0,0,0.00250,0,0,0,0,88435,46449,156,20.1,0,826277887,0,144801,0,0,0,436,5338066944
2022-09-05 16:55:45.000,34.75.34.5:26258,36.2,78.8,0,0.00850,186453,327761,1909791,0,0,0,0,0,0,0,88267,46443,155,20.0,0,825774571,0,138864,0,0,0,436,5343731712
2022-09-05 16:56:00.000,34.75.34.5:26258,67.9,80.2,0,0.0144,192653,262225,1606286,0,0,0,0,0,0,0,88207,46455,155,20.0,0,825103482,0,135239,0,0,0,436,5379547136
2022-09-05 16:56:15.000,34.75.34.5:26258,59.7,81.0,0,0.0226,200181,286473,1882848,0,0,0.0112,0,0,0,0,88262,46467,155,20.3,0,824767938,0,136805,0,0,0,436,5394456576
2022-09-05 16:56:30.000,34.75.34.5:26258,48.2,80.6,0,0.0162,201806,303037,1860566,0,0,0.00312,0,0,0,0,88423,46473,156,20.3,0,823929077,0,143769,0,0,0,436,5396340736
2022-09-05 16:56:45.000,34.75.34.5:26258,45.3,80.2,0,0.0107,203049,302939,1849425,0,0,0.00750,0,0,0,0,88631,46474,156,20.2,0,823593532,0,145960,0,0,0,436,5397422080
2022-09-05 16:57:00.000,34.75.34.5:26258,37.9,79.7,0,0.00800,195944,310377,1866027,0,0,0,0,0,0,0,88424,46465,156,20.0,0,822922444,0,143752,0,0,0,436,5400920064
2022-09-05 16:57:15.000,34.75.34.5:26258,36.4,80.8,0,0.0182,190817,314637,1878261,0,0,0,0,0,0,0,88488,46465,156,20.1,0,822419127,0,143179,0,0,0,436,5402533888
2022-09-05 16:57:30.000,34.75.34.5:26258,37.2,80.6,0,0.0114,188628,312278,1925634,0,0,0.00250,0,0,0,0,89261,46468,159,20.2,0,821748039,0,137604,0,0,0,436,5428940800
2022-09-05 16:57:45.000,34.75.34.5:26258,54.7,81.1,0,0.0335,501379,282541,1858694,0,0,0.0231,0,0,0,205,89769,46476,160,20.3,0,821412494,0,137084,4139197,4154560,0,436,5351723008
2022-09-05 16:58:00.000,34.75.34.5:26258,49.5,80.3,0,0.0102,494754,291241,1862813,0,0,0,0,0,0,0,90093,46465,162,20.2,0,820573634,0,134655,0,0,0,436,5354405888
2022-09-05 16:58:15.000,34.75.34.5:26258,48.0,80.3,0,0.0190,497085,296910,1827262,0,0,0.00750,0,0,0,0,90139,46466,162,20.2,0,820238089,0,133570,0,0,0,436,5355216896
2022-09-05 16:58:30.000,34.75.34.5:26258,34.6,79.8,0,0.0180,498850,325090,1839782,0,0,0.0106,0,0,0,0,89851,46460,161,20.1,0,819567001,0,129904,0,0,0,436,5358227456
2022-09-05 16:58:45.000,34.75.34.5:26258,33.0,79.3,0,0.0113,496901,330410,1852833,0,0,0.00250,0,0,0,0,89610,46453,160,19.9,0,819063684,0,135249,0,0,0,436,5340135424
2022-09-05 16:59:00.000,34.75.34.5:26258,27.9,78.5,0,0.0151,491464,335239,1922743,0,0,0,0,0,0,0,89182,46446,158,19.8,0,818392595,0,128798,0,0,0,436,5342552064
2022-09-05 16:59:15.000,34.75.34.5:26258,30.9,78.3,0,0.0140,495178,334478,1900051,0,0,0.0231,0,0,0,0,89062,46443,158,19.8,0,818057051,0,128675,0,0,0,436,5344165888
2022-09-05 16:59:30.000,34.75.34.5:26258,36.6,77.8,0,0.0154,496110,325658,1834679,0,0,0.00312,0,0,0,0,88707,46434,157,19.6,0,817218190,0,131685,0,0,0,436,5346328576
2022-09-05 16:59:45.000,34.75.34.5:26258,37.6,77.3,0,0.0119,493808,338308,1884924,0,0,0,0,0,0,0,88454,46427,156,19.6,0,816882646,0,131284,0,0,0,436,5351452672
2022-09-05 17:00:00.000,34.75.34.5:26258,27.9,76.6,0,0.0119,492961,341790,2005892,0,0,0.0150,0,0,0,0,88236,46417,155,19.6,0,816211557,0,135126,0,0,0,436,5360812032
2022-09-05 17:00:15.000,34.75.34.5:26258,18.7,75.5,0,0.0124,494641,365362,2104797,0,0,0,0,0,0,0,88061,46416,154,19.7,0,815708241,0,139563,0,0,0,436,5361352704
2022-09-05 17:00:30.000,34.75.34.5:26258,12.4,74.5,0,0.00900,496322,370956,2003762,0,0,0,0,0,0,0,87644,46400,153,19.7,0,815037152,0,140615,0,0,0,436,5366181888
2022-09-05 17:00:45.000,34.75.34.5:26258,24.8,74.4,0,0.0165,495913,362058,1912012,0,0,0.00562,0,0,0,0,87509,46395,152,19.8,0,814701608,0,134266,0,0,0,436,5368344576
2022-09-05 17:01:00.000,34.75.34.5:26258,30.7,70.3,0,0.0159,486562,360392,1878097,0,0,0.0369,0,0,0,0,87070,46385,151,19.4,0,813862747,0,138171,0,0,0,436,5371584512
2022-09-05 17:01:15.000,34.75.34.5:26258,27.8,66.6,0,0.0103,486859,368377,1925316,0,0,0.0175,0,0,0,0,86912,46398,150,18.8,0,813527203,0,139197,0,0,0,436,5373743104
2022-09-05 17:01:30.000,34.75.34.5:26258,27.4,65.5,0,0.0157,486478,375548,1944452,0,0,0,0,0,0,0,86105,46347,147,17.8,0,812856114,0,141045,0,0,0,436,5366874112
2022-09-05 17:01:45.000,34.75.34.5:26258,40.9,65.7,0,0.0243,491675,365444,1856051,0,0,0.00938,0,0,0,0,85652,46311,145,17.8,0,812352798,0,138640,0,0,0,436,5370363904
2022-09-05 17:02:00.000,34.75.34.5:26258,49.4,64.1,0,0.00925,487749,378657,1856932,0,0,0.00750,0,0,0,0,84921,46280,142,17.5,0,811681709,0,141912,0,0,0,436,5373595648
2022-09-05 17:02:15.000,34.75.34.5:26258,43.6,58.8,0,0.0184,486379,383991,1874838,0,0,0.00625,0,0,0,0,84790,46276,142,17.4,0,811346165,0,139116,0,0,0,436,5292380160
2022-09-05 17:02:30.000,34.75.34.5:26258,24.1,55.2,0,0.00975,178571,393707,1956321,0,0,0,0,0,0,0,81079,46181,128,17.2,0,810507304,0,146451,0,0,0,436,5299666944
2022-09-05 17:02:45.000,34.75.34.5:26258,31.7,55.1,0,0.0165,182569,385078,1984648,0,0,0.00312,0,0,0,0,79115,46151,122,17.2,0,810171760,0,144014,0,0,0,436,5316362240
2022-09-05 17:03:00.000,34.75.34.5:26258,39.5,54.9,0,0.0182,181453,372126,2015668,0,0,0.00312,0,0,0,0,76760,46132,113,17.2,0,809500671,0,134744,0,0,0,436,5350309888
2022-09-05 17:03:15.000,34.75.34.5:26258,49.1,54.7,0,0.0125,182173,357957,2005728,0,0,0.0281,0,0,0,0,75934,46125,111,17.1,0,808997355,0,130673,0,0,0,436,5369442304
2022-09-05 17:03:30.000,34.75.34.5:26258,29.6,54.2,0,0.00775,179786,393925,2062417,0,0,0,0,0,0,0,75346,46117,109,16.9,0,808326266,0,140099,0,0,0,436,5372084224
2022-09-05 17:03:45.000,34.75.34.5:26258,23.3,53.9,0,0.00750,179687,396410,2047344,0,0,0,0,0,0,0,75127,46111,108,16.8,0,807990722,0,143228,0,0,0,436,5373702144
2022-09-05 17:04:00.000,34.75.34.5:26258,12.2,53.7,0,0.0121,175888,409014,1964207,0,0,0.0150,0,0,0,0,74841,46106,107,16.7,0,807151861,0,146390,0,0,0,436,5377466368
2022-09-05 17:04:15.000,34.75.34.5:26258,20.6,53.4,0,0.00775,174461,398818,1961679,0,0,0.0194,0,0,0,0,74653,46101,106,16.6,0,806816316,0,142786,0,0,0,436,5378547712
2022-09-05 17:04:30.000,34.75.34.5:26258,24.8,53.2,0,0.0113,172710,401309,1991556,0,0,0,0,0,0,0,74327,46098,105,16.5,0,806145228,0,144219,0,0,0,436,5387444224
2022-09-05 17:04:45.000,34.75.34.5:26258,42.0,53.5,0,0.0259,174673,385542,1978344,0,0,0.0250,0,0,0,0,74338,46104,105,16.5,0,805641911,0,143733,0,0,0,436,5405773824
2022-09-05 17:05:00.000,34.75.34.5:26258,36.5,53.2,0,0.00875,174687,399113,1962584,0,0,0.00812,0,0,0,0,73986,46097,104,16.6,0,804635278,0,145230,0,0,0,436,5407936512
2022-09-05 17:05:15.000,34.75.34.5:26258,49.2,53.2,0,0.0163,176269,359497,1831168,0,0,0.00625,0,0,0,0,73930,46099,104,16.7,0,803964190,0,143796,0,0,0,436,5409288192
2022-09-05 17:05:30.000,34.75.34.5:26258,26.7,52.8,0,0.00775,168798,396683,1833369,0,0,0,0,0,0,0,73706,46091,103,16.6,0,802286468,0,148028,0,0,0,436,5411450880
2022-09-05 17:05:45.000,34.75.34.5:26258,29.7,52.9,0,0.0155,171411,389010,1857289,0,0,0,0,0,0,0,73452,46092,102,16.6,0,801615379,0,150076,0,0,0,436,5412802560
2022-09-05 17:06:00.000,34.75.34.5:26258,24.5,52.7,0,0.0179,169179,402172,1916740,0,0,0.00500,0,0,0,0,73129,46049,101,16.6,0,800273202,0,142376,0,0,0,436,5384646656
2022-09-05 17:06:15.000,34.75.34.5:26258,24.5,52.6,0,0.00875,170789,402460,1926664,0,0,0,0,0,0,0,72954,46060,100,16.7,0,799266569,0,140287,0,0,0,436,5385723904
2022-09-05 17:06:30.000,34.75.34.5:26258,21.0,52.3,0,0.0132,163190,407961,1956904,0,0,0.0112,0,0,0,0,72105,46058,97.2,16.6,0,797924392,0,141188,0,0,0,436,5388140544
2022-09-05 17:06:45.000,34.75.34.5:26258,24.4,52.0,0,0.00763,163727,403783,1896939,0,0,0,0,0,0,0,71667,46053,95.7,16.5,0,797253303,0,144547,0,0,0,436,5389217792
2022-09-05 17:07:00.000,34.75.34.5:26258,50.3,52.3,0,0.0277,166806,349563,1801948,0,0,0.0212,0,0,0,0,71307,46055,94.4,16.5,0,795575582,0,140901,0,0,0,436,5332402176
2022-09-05 17:07:15.000,34.75.34.5:26258,77.7,53.4,0,0.0250,172427,203263,1642659,0,0,0,0,0,0,0,71224,46065,94.1,16.6,0,794904493,0,129555,0,0,0,436,5334827008
2022-09-05 17:07:30.000,34.75.34.5:26258,101,54.5,0,0.0103,179504,188046,1303117,0,0,0.00625,0,0,0,0,70471,46083,91.7,17.0,0,793562316,0,117767,0,0,0,436,5350690816
2022-09-05 17:07:45.000,34.75.34.5:26258,88.4,54.6,0,0.0201,180196,201795,1523056,0,0,0.0112,0,0,0,0,69868,46089,89.7,17.2,0,792555683,0,120804,0,0,0,436,5353443328
2022-09-05 17:08:00.000,34.75.34.5:26258,57,54.4,0,0.00825,178812,343080,1847604,0,0,0.00875,0,0,0,0,67679,46089,82.3,17.1,0,791213506,0,133836,0,0,0,436,5356126208
2022-09-05 17:08:15.000,34.75.34.5:26258,37.7,54.5,0,0.0157,180224,378251,1961000,0,0,0,0,0,0,0,66933,46088,79.8,17.1,0,790542417,0,141524,0,0,0,436,5359345664
2022-09-05 17:08:30.000,34.75.34.5:26258,24.7,54.2,0,0.0116,496492,381500,1999393,0,0,0.00500,0,0,0,205,66004,46083,76.6,16.9,0,788864695,0,174161,4318765,4539806,0,436,5256744960
2022-09-05 17:08:45.000,34.75.34.5:26258,26.6,53.9,0,0.00775,495729,361867,1984101,0,0,0.00562,0,0,0,0,65461,46078,74.7,16.8,0,788193607,0,158268,0,0,0,436,5257277440
2022-09-05 17:09:00.000,34.75.34.5:26258,24.4,53.3,0,0.00862,495348,308346,1939127,0,0,0.00500,0,0,0,0,65066,46070,73.3,16.7,0,786851429,0,150855,0,0,0,436,5262639104
2022-09-05 17:09:15.000,34.75.34.5:26258,18.0,53.3,0,0.0135,495658,271285,2004308,0,0,0,0,0,0,0,64801,46068,72.5,16.6,0,785844796,0,144588,0,0,0,436,5270134784
2022-09-05 17:09:30.000,34.75.34.5:26258,22.5,53.0,0,0.0109,494387,277249,2077097,0,0,0,0,0,0,0,64217,46063,70.4,16.6,0,784502619,0,139836,0,0,0,436,5304877056
2022-09-05 17:09:45.000,34.75.34.5:26258,21.4,52.8,0,0.0108,494995,290105,2129919,0,0,0.00875,0,0,0,0,63960,46060,69.6,16.6,0,783831531,0,139509,0,0,0,436,5324554240
2022-09-05 17:10:00.000,34.75.34.5:26258,12.7,52.3,0,0.0152,493978,305327,2172026,0,0,0,0,0,0,0,63426,46052,67.7,16.8,0,782153809,0,139304,0,0,0,436,5328834560
2022-09-05 17:10:15.000,34.75.34.5:26258,42.5,52.0,0,0.0120,493610,236912,1837956,0,0,0.00312,0,0,0,0,63289,46050,67.3,16.7,0,781482720,0,135577,0,0,0,436,5329641472
2022-09-05 17:10:30.000,34.75.34.5:26258,63.5,52.7,0,0.0111,503624,210533,1611529,0,0,0,0,0,0,0,62900,46061,66.0,16.8,0,780140543,0,130883,0,0,0,436,5333123072
2022-09-05 17:10:45.000,34.75.34.5:26258,69.8,52.6,0,0.0162,505771,197795,1354300,0,0,0.0131,0,0,0,0,62308,46056,64.0,16.8,0,779133910,0,131063,0,0,0,436,5232623616
2022-09-05 17:11:00.000,34.75.34.5:26258,39.2,51.3,0,0.0106,501915,246005,1800797,0,0,0,0,0,0,0,61722,46045,62.0,16.6,0,777791733,0,145544,0,0,0,436,5250670592
2022-09-05 17:11:15.000,34.75.34.5:26258,33.9,49.7,0,0.0107,502862,261706,1950569,0,0,0,0,0,0,0,61592,46027,61.5,16.2,0,777120644,0,139714,0,0,0,436,5269532672
2022-09-05 17:11:30.000,34.75.34.5:26258,42.3,49.7,0,0.0109,511350,252586,2061762,0,0,0.00812,0,0,0,0,60849,46017,59.0,16.1,0,775442923,0,130743,0,0,0,436,5305069568
2022-09-05 17:11:45.000,34.75.34.5:26258,47.8,49.5,0,0.0120,512226,245295,2031943,0,0,0.00250,0,0,0,0,60263,46009,56.9,16.0,0,774771834,0,127467,0,0,0,436,5324193792
2022-09-05 17:12:00.000,34.75.34.5:26258,49.8,49.4,0,0.0187,504952,239500,1805352,0,0,0,0,0,0,0,58916,45995,52.3,16.0,0,773429657,0,126227,0,0,0,436,5323448320
2022-09-05 17:12:15.000,34.75.34.5:26258,51.3,48.6,0,0.0226,500305,242073,1775837,0,0,0.0181,0,0,0,0,58782,45998,51.8,16.0,0,772423024,0,126877,0,0,0,436,5326123008
2022-09-05 17:12:30.000,34.75.34.5:26258,71.2,47.0,0,0.0211,499189,198273,1590066,0,0,0.00250,0,0,0,0,57878,45987,48.7,16.0,0,770409758,0,120114,0,0,0,436,5328547840
