"Time","instance","Value #sql count","Value #qps","Value #iops in progress","Value #cpu","Value #disk write bytes","Value #read batch latency p99","Value #exec latency p99","Value #admission wait queue length","Value #admission wait rate","Value #goroutines per cpu","Value #l0 sublevels","Value #l0 files","Value #quota used","Value #disk read bytes","Value #replica read bytes","Value #replica write bytes","Value #read keys","Value #write keys","Value #io tokens exhausted","Value #heartbeat latency p99","Value #kv used slots / total","Value #command latency p99","Value #compaction write bytes","Value #compaction read bytes","Value #write stall duratiion","Value #leaseholders","Value #memory"
2022-09-05 15:30:00,35.231.181.76:26258,1146,1016,0.833,0.861,235399804,62501511,63650370,0,0,2.90,1,21,0,0,825013547,2721068,770477,2638,0,31352421,0.125,2734299,186513553,195236772,0,450,4981780480
2022-09-05 15:30:15,35.231.181.76:26258,1146,1022,0.333,0.859,240054625,65760966,67054270,0,24.4,3.06,1,19,0,819,842393878,2734280,786896,2641,0,32327597,0.0877,2374505,192186222,200299187,0,450,5104136192
2022-09-05 15:30:30,35.231.181.76:26258,1146,1025,0.167,0.883,241436460,62223198,64491333,0,831,3.37,1,8,0,819,851652918,2740698,795640,2643,0,32317111,0.136,2143245,189729995,197870480,0,450,5257273344
2022-09-05 15:30:45,35.231.181.76:26258,1146,1031,0.167,0.859,244592273,63836467,66388841,0,2890,2.71,1,22,0,205,867379188,2752988,810495,2646,0,32290897,0.239,2085006,206607446,214910888,0,450,5047324672
2022-09-05 15:31:00,35.231.181.76:26258,1146,1033,0.333,0.872,245126900,64618495,66571383,0,2890,3.53,1,10,0,0,875930443,2759259,818572,2647,0,32280411,0.149,2085380,204470008,213004330,0,450,5147590656
2022-09-05 15:31:15,35.231.181.76:26258,1147,1039,0.667,0.856,248280763,57857955,63657495,0,8374,2.60,1,12,0,0,888827990,2771012,830760,2649,0,34141634,0.107,2314864,220357515,229222907,0,450,4984369152
2022-09-05 15:31:30,35.231.181.76:26258,1146,1041,0.667,0.865,249056094,52171670,56311841,0,6315,3.13,1,21,0,0,896487760,2776262,837994,2650,0,34078719,0.0241,2319412,197570639,205245797,0,450,5136105472
2022-09-05 15:31:45,35.231.181.76:26258,1147,1046,0.667,0.819,250254880,60197582,66001567,0,8047,2.64,2,30,0,205,909848311,2788448,850621,2652,0,38713425,0.0353,2319860,202310245,211480115,0,450,4861890560
2022-09-05 15:32:00,35.231.181.76:26258,1146,1049,0.500,0.810,251101933,58821886,62833362,0,1732,2.02,1,9,0,205,914579752,2794428,855099,2653,0,38671482,0.0353,2005709,229393763,239844807,0,450,5160280064
2022-09-05 15:32:15,35.231.181.76:26258,1146,1053,0.167,0.836,251650825,62269685,64769186,0,2870,2.68,1,7,0,0,924338256,2805742,864332,2655,0,38566624,0.304,1546587,225582981,233689486,0,450,5245837312
2022-09-05 15:32:30,35.231.181.76:26258,1147,1056,0.167,0.899,248421722,58132515,58916307,0,6794,4.96,2,40,0,205,933038844,2811283,872547,2656,0,38524681,0.0526,1657097,179057521,187140237,0,450,5362003968
2022-09-05 15:32:45,35.231.181.76:26258,1146,1061,0,0.849,247866050,75844053,79506432,0,6794,3.20,1,10,0,205,946352128,2822251,885126,2659,0,38419824,0.0778,2213528,205280890,213256357,0,450,5596790784
2022-09-05 15:33:00,35.231.181.76:26258,1146,1063,0.167,0.913,246934182,91554494,93313495,0,8571,5.71,1,3,0,205,955467806,2827790,893731,2660,0,38377881,0.245,2907220,179386983,189091203,0,450,5656293376
2022-09-05 15:33:15,35.231.181.76:26258,1146,1068,0.500,0.884,245815847,99978225,101907983,0,10684,3.84,1,28,0,410,969884885,2838210,907348,2662,0,38293995,0.0727,3308527,203124887,211896049,0,450,5472116736
2022-09-05 15:33:30,35.231.181.76:26258,1146,1069,0.500,0.900,245416134,98842967,101052397,0,10684,4.16,1,15,0,205,977381910,2840488,914437,2664,0,38252051,0.243,4260713,211027882,218962541,0,449,5638995968
2022-09-05 15:33:45,35.231.181.76:26258,1147,1073,0.667,0.844,246427846,82363364,86979502,0,8908,2.62,2,32,0,410,988412332,2847552,924863,2664,0,41838181,0.0660,3219464,214630511,224803865,0,449,5730684928
2022-09-05 15:34:00,35.231.181.76:26258,1146,1075,0.500,0.872,245504113,72906629,76474841,0,0,4.08,1,9,0,0,995340889,2851611,931407,2665,0,41628466,0.0857,2878340,204146888,211279421,0,449,5742919680
2022-09-05 15:34:15,35.231.181.76:26258,1146,1080,0.167,0.898,239690533,101716240,104716624,0,27235,5.21,1,26,0,205,1012074078,2861120,947202,2667,0,41104178,0.176,2685402,138736829,146166339,0,449,6126501888
2022-09-05 15:34:30,35.231.181.76:26258,1147,1082,0.333,0.905,239360085,112344432,115982990,0,27235,5.28,1,8,0,205,1020299865,2865963,954966,2668,0,40894463,0.145,3476546,154017185,162868320,0,449,5752225792
2022-09-05 15:34:45,35.231.181.76:26258,1146,1084,0.167,0.866,241030532,123448596,126207206,0,27235,3.62,1,6,0,0,1031569423,2868837,965596,2670,0,48360324,0.206,4065112,221481300,230247727,0,448,6278098944
2022-09-05 15:35:00,35.231.181.76:26258,1146,1086,0.167,0.900,241122933,121829278,125916500,0,27235,4.49,1,6,0,205,1038596684,2872665,972175,2671,0,48318381,0.107,4165980,198634831,207583803,0,448,6402506752
2022-09-05 15:35:15,35.231.181.76:26258,1146,1090,0.333,0.920,235616454,173093513,161713396,0,15615,6.87,3,31,0,205,1056427738,2881114,988974,2672,0,50310675,0.193,4610806,113676518,120621744,0,448,6736412672
2022-09-05 15:35:30,35.231.181.76:26258,1146,1092,0.667,0.904,236475766,172307695,160659198,0,15615,4.31,2,23,0,410,1063130030,2885180,995275,2695,0,50268732,0.158,4479418,151555209,161390427,0,448,6879457280
2022-09-05 15:35:45,35.231.181.76:26258,1147,1091,0.833,0.886,234196794,185319929,174738933,0,25859,3.52,2,18,0.0600,205,1077398254,2877543,1008508,2482,0,52261027,0.0458,5023236,174910916,183344218,0,445,7042011136
2022-09-05 15:36:00,35.231.181.76:26258,1147,1110,1,0.873,233740246,150338866,143762326,0,21105,4.23,2,38,0.0600,205,1082642155,2918888,1013415,2541,0,52219084,0.103,5450896,211148071,223071563,0,445,7005356032
2022-09-05 15:36:15,35.231.181.76:26258,1146,1153,0.833,0.917,229864766,153088648,144350903,0,10244,5.78,3,15,0.0800,205,1098320389,3061468,1027769,2594,0,54232350,0.395,4926084,145780142,151946643,0,445,7364362240
2022-09-05 15:36:30,35.231.181.76:26258,1146,1157,0.333,0.920,228331548,141461537,134298258,0,0,6.76,4,47,0.0200,0,1106630368,3071097,1035537,2596,0,58049166,0.237,4007548,131028719,138341637,0,445,7334789120
2022-09-05 15:36:45,35.231.181.76:26258,1146,1156,0.167,0.931,216428276,221854939,221420261,0,149089,10.8,5,85,0.0200,0,1124863561,3065276,1052580,2601,0,57839451,0.468,5313114,66897704,72067322,0,442,8195956736
2022-09-05 15:37:00,35.231.181.76:26258,1146,1157,0,0.929,211439122,230063113,235213986,0,167402,9.13,5,87,0.0200,0,1133136518,3066418,1060365,2601,0,60335062,0.216,5816246,67646921,75849934,0,442,8090034176
2022-09-05 15:37:15,35.231.181.76:26258,1146,1235,0.167,0.912,210504965,228743643,234195471,0,167402,5.58,4,61,0.100,205,1355989590,3230191,1270044,2644,0,60230204,0.602,5708151,165773330,177304251,0,442,8287494144
2022-09-05 15:37:30,35.231.181.76:26258,1147,1196,0.333,0.898,210037273,215119140,206327651,0,157850,5.79,3,73,0.100,205,1361732130,3114719,1275614,2625,0,60188261,0.152,5148064,167443298,176778870,0,426,8247558144
2022-09-05 15:37:45,35.231.181.76:26258,1147,1204,0.667,0.933,204330457,199863245,188839682,0,65284,10.0,5,88,0.0800,0,1377788489,3134278,1290724,2648,0,60104375,0.200,4462463,106475057,112819372,0,426,8762454016
2022-09-05 15:38:00,35.231.181.76:26258,1146,1204,0.833,0.917,202620335,200153319,193104853,0,65284,5.77,5,101,0.0400,0,1384413563,3132054,1296958,2650,0,60062432,0.244,4242568,99779224,106748350,0,426,8756654080
2022-09-05 15:38:15,35.231.181.76:26258,1146,1203,1.33,0.943,192518977,257123993,262382087,0,125003,11.2,7,152,0,205,1401684989,3123680,1313163,2650,0,59957575,0.451,7354187,64657039,69604714,0,425,9239552000
2022-09-05 15:38:30,35.231.181.76:26258,1147,1204,1.17,0.931,187155181,268390017,281351565,0,126034,10.1,7,168,0,0,1409908372,3126707,1320824,2652,0,59915632,0.385,8463355,56512558,61263485,0,425,9341939712
2022-09-05 15:38:45,35.231.181.76:26258,1147,1206,1,0.928,178709045,261598739,275969694,0,61793,7.94,10,142,0,0,1424109042,3128209,1334225,2654,0,59810774,0.219,10302669,78250848,91314888,0,425,9626185728
2022-09-05 15:39:00,35.231.181.76:26258,1147,1207,0.833,0.917,178931274,258688865,276400854,0,42465,7.70,7,174,0,0,1430555012,3129826,1340333,2656,0,59768831,0.624,8831313,116918669,123759883,0,425,9873448960
2022-09-05 15:39:15,35.231.181.76:26258,1146,1210,0.333,0.939,170391820,353989936,401255082,0,435238,14.3,12,277,0.0400,0,1446816398,3132378,1355662,2656,0,59684945,0.588,11271645,41082744,47360111,0,425,10025418752
2022-09-05 15:39:30,35.231.181.76:26258,1145,1211,0.333,0.942,164376505,496842662,545833874,0,1599990,17.4,15,385,0.0400,0,1454776234,3133954,1363185,2657,0,62662901,0.841,14598171,36601636,43322849,0,425,10546962432
2022-09-05 15:39:45,35.231.181.76:26258,1070,1212,0.333,0.944,153499916,540230712,714965053,0,2017172,11.7,15,352,0.0600,0,1469277765,3133908,1376845,2657,0,62453186,0.162,18413443,53940393,64910162,0,425,10618822656
2022-09-05 15:40:00,35.231.181.76:26258,1100,1213,0.500,0.936,151649442,543140068,705082474,0,3624817,14.8,18,416,0.100,331662,1476167793,3134015,1383354,2658,0,62369299,0.651,21670059,50934688,58061983,0,425,11190194176
2022-09-05 15:40:15,35.231.181.76:26258,1173,1218,0.333,0.936,144423646,485958936,861026462,238,8018540,21.8,26,670,0.120,835174,1485232064,3144545,1391892,2663,58729,79524003,1.24,29746122,41024319,46578498,0,425,11578527744
2022-09-05 15:40:30,35.231.181.76:26258,1082,1228,0.333,0.917,141555712,562363676,8053063679,36,27915336,33.2,18,603,0.120,182067,1487203559,3126206,1393779,2676,512988,93532978,0.998,30348076,64977503,67917195,0,425,13304991744
2022-09-05 15:40:45,35.231.181.76:26258,992,1240,0.167,0.935,129182148,800102999,12884901887,275,99909881,26.9,24,823,0.0600,606208,1497933070,3135059,1403945,2698,233281,98650029,1.01,48809844,25145360,29992755,0,425,15190835200
2022-09-05 15:41:00,35.231.181.76:26258,881,1244,0,0.953,124444700,847296593,12884901887,39,129870372,26.3,21,682,0.0800,1895219,1505866499,3130330,1411476,2709,546202,98482257,1.00,43391207,43936633,46782203,0,425,13503918080
2022-09-05 15:41:15,35.231.181.76:26258,679,1254,0.167,0.946,118098866,885735808,12884901887,0,161889585,29.4,25,868,0.0200,1413120,1513033978,3090075,1418610,2783,998522,105654517,0.616,42576021,32597084,33727186,0,415,15828008960
2022-09-05 15:41:30,35.231.181.76:26258,609,1260,0.167,0.938,115555123,937992636,11574418763,13,127134288,33.4,26,892,0.0200,1122918,1518078529,3067489,1423524,2774,997778,105570631,1.14,27104593,29081030,31031043,0,415,15630012416
2022-09-05 15:41:45,35.231.181.76:26258,409,1277,0.333,0.954,111273970,1045354774,17179869183,164,130350935,34.2,23,721,0.0400,853606,1528353194,3031670,1433392,2778,1001992,109303561,1.01,21865043,57422989,59791887,0,415,17058308096
2022-09-05 15:42:00,35.231.181.76:26258,414,1230,0.333,0.940,106260240,1144823532,17179869183,110,197409906,30.8,22,725,0.0600,1040794,1533946329,2900038,1438821,2761,574107,109261618,0.984,26875901,40653053,48206292,0,395,17431175168
2022-09-05 15:42:15,35.231.181.76:26258,487,1266,0.167,0.966,94502757,1137861292,15020857519,217,200088384,24.4,26,840,0.0600,2470707,1771629551,2899644,1662760,2783,617082,109177732,1.32,29975689,19385962,28122058,0,393,16424005632
2022-09-05 15:42:30,35.231.181.76:26258,512,1269,0.167,0.961,90424454,1111411726,11455543181,3,189073168,32.8,27,884,0.0200,1654989,1777352681,2878447,1667983,2785,999438,109135789,0.913,29736304,23302551,32908819,0,394,15714287616
2022-09-05 15:42:45,35.231.181.76:26258,479,1279,0.167,0.949,84318942,1047369853,12652569301,0,109889293,28.3,21,715,0,532275,1786368941,2846558,1676557,2792,999750,111128083,0.866,16538009,54576530,55937068,0,393,15437164544
2022-09-05 15:43:00,35.231.181.76:26258,400,1257,0.333,0.971,81982542,972568758,15060666544,187,96272812,28.8,22,759,0,2702336,1792582677,2764399,1682510,2782,998096,111086140,1.34,11355124,31611361,32998378,0,383,17270517760
2022-09-05 15:43:15,35.231.181.76:26258,288,1239,0.500,0.947,78462623,1029643165,14930839332,51,94988761,28.4,21,737,0,1554432,1802663780,2638686,1692250,2883,999478,110981283,1.06,10081080,38486051,39436928,0,371,17031135232
2022-09-05 15:43:30,35.231.181.76:26258,328,1263,0.667,0.959,76736766,1119287216,15068091712,108,157290405,32.7,20,724,0,1801626,1805015245,2662510,1694479,2906,762347,110939340,1,18265028,43476339,49667179,0,377,17971597312
2022-09-05 15:43:45,35.231.181.76:26258,390,1250,0.500,0.966,69536154,1289532772,10133944904,296,189231856,25.6,24,917,0.0400,866099,1826837162,2630203,1714908,2844,385880,110855454,1,31766206,23076157,23231591,0,376,18605473792
2022-09-05 15:44:00,35.231.181.76:26258,412,1256,0.333,0.965,67916708,1267816929,10800242460,13,195669581,30.3,23,854,0.0400,1894605,1835563710,2612307,1723126,2839,885828,110813511,1.00,27466698,27858809,31608618,0,376,17843879936
2022-09-05 15:44:15,35.231.181.76:26258,400,1217,0.167,0.966,64385900,1235665925,14113433128,61,129419027,30.1,25,939,0.0400,333824,1845629810,2421823,1732927,2904,999987,110708653,1.08,13739840,29078285,29968451,0,364,16298291200
2022-09-05 15:44:30,35.231.181.76:26258,339,1263,0,0.961,62924715,1120752443,12075057682,38,103377068,32.7,26,978,0,593306,1849717345,2395259,1736718,2927,1012610,112763862,1.06,11596443,25831968,26754409,0,369,15680774144
2022-09-05 15:44:45,35.231.181.76:26258,367,1314,0.167,0.972,59190279,1093532837,11114671564,138,143678621,48.2,22,822,0,1859379,1855923170,2462150,1742488,2978,637540,130694512,1.00,23599593,56263526,59527970,0,372,18039660544
2022-09-05 15:45:00,35.231.181.76:26258,478,1312,0.167,0.920,58845777,1139544301,10123056660,15,157329587,30.4,26,1030,0,2884608,1859242839,2515648,1745596,2957,183794,140089753,0.998,32153184,22562683,22563281,0,372,20225593344
2022-09-05 15:45:15,35.231.181.76:26258,469,1168,0.167,0.981,55558243,1263697191,10190002364,302,177984546,19.9,27,1075,0,4026778,1877535539,2294260,1763165,2805,466479,139754208,1.00,37696306,19104913,19105676,0,347,18948538368
2022-09-05 15:45:30,35.231.181.76:26258,549,1191,0.167,0.971,53780296,1229715308,10832665897,75,175334906,22.7,28,1119,0,4187341,1884285136,2261753,1769128,2819,922152,153343753,1.02,40902386,20119537,20120623,0,354,19012788224
2022-09-05 15:45:45,35.231.181.76:26258,349,1345,0.167,0.958,52423885,1193622657,9985184654,0,84031838,30.4,25,834,0,3182387,1882148480,2251805,1767312,2962,999994,152504892,0.851,7035944,78074838,91306732,0,366,14409142272
2022-09-05 15:46:00,35.231.181.76:26258,325,1385,0.333,0.935,55103996,1432915527,10029251839,476,63284907,19.3,25,834,0,6860595,1881978614,2231889,1766830,2990,1013421,155776450,1.21,7242593,53202378,56857264,0,369,13877547008
2022-09-05 15:46:15,35.231.181.76:26258,224,1244,0.333,0.971,53981721,1615645900,10129866193,226,158786334,33.3,17,487,0,5810995,1887002219,2295278,1772073,3165,840873,155357019,1,13644594,54789801,56252361,0,337,17696309248
2022-09-05 15:46:30,35.231.181.76:26258,212,1256,0.333,0.938,53566951,1544270829,10142187258,97,190094758,41.8,20,633,0,5602509,1892134242,2378259,1777002,3050,341237,171966463,1,16193660,61943166,61960106,0,350,21461430272
2022-09-05 15:46:45,35.231.181.76:26258,389,1247,0.167,0.967,52703726,1299291519,10152332329,49,248512961,23.6,23,739,0,14585446,1904549544,2370934,1788680,2901,104149,170959830,1.01,32565663,26862121,29512752,0,368,17615687680
2022-09-05 15:47:00,35.231.181.76:26258,424,1296,0,0.968,52585889,1313306772,10171610402,297,247801888,22.4,24,743,0,9981542,2115412066,2309998,1986790,2908,608417,170456514,1.00,33231840,23660028,30954862,0,372,18557042688
2022-09-05 15:47:15,35.231.181.76:26258,419,1242,0.167,0.970,51764768,1290080376,10091350656,139,131779073,29.5,23,735,0,6173696,2122717107,2020862,1994381,2870,999767,169198222,1.00,16907538,24808341,25256838,0,342,18628710400
2022-09-05 15:47:30,35.231.181.76:26258,385,1244,0.167,0.960,51374165,1169474854,10009415974,5,110269361,32.0,24,745,0,5204992,2122158186,1783513,1994181,3224,999774,168694906,0.976,8301272,29181722,31693287,0,322,17034350592
2022-09-05 15:47:45,35.231.181.76:26258,336,1448,0.167,0.942,54315686,1086330520,10056650775,13,54353942,20.8,22,503,0.360,7993344,2113294523,1769746,1985994,3420,986487,167436615,1.09,8117687,93439251,96059901,0,347,14398918656
2022-09-05 15:48:00,35.231.181.76:26258,277,1566,0.167,0.960,54546022,1283792567,10088674819,242,56783942,33.6,23,545,0.400,13324698,2111702370,1797393,1984560,3494,998631,187065957,1.27,11352886,39047917,39053092,0,359,14801797120
2022-09-05 15:48:15,35.231.181.76:26258,154,1357,0.167,0.962,53843502,1507009432,10118937008,35,97944956,45.0,25,629,0.480,8350720,2120491213,1763528,1992885,3418,1000043,186730413,1.02,21253723,20934467,20935423,0,337,22169567232
2022-09-05 15:48:30,35.231.181.76:26258,118,1304,0.333,0.950,53668334,1551617943,10131415457,433,115149159,39.8,25,629,0.480,11945984,2128181666,1756692,2000251,3372,997019,186562641,1.73,28633515,20082572,20083150,0,331,24858644480
2022-09-05 15:48:45,35.231.181.76:26258,73.6,1287,0.500,0.951,52558417,1554674701,10137723301,105,159006474,27.2,10,339,0.0800,22830490,2150392051,1796108,2021001,3186,450050,186143211,1,27056876,32615600,47589834,0,356,26406785024
2022-09-05 15:49:00,35.231.181.76:26258,73.9,1247,0.500,1.01,52870208,1593579285,10117762772,84,132290419,28.5,10,339,0.0200,12801229,2165798089,1759375,2035537,3067,0,185975438,1.00,26332539,6446324,6446537,0,361,24675786752
2022-09-05 15:49:15,35.231.181.76:26258,174,1038,0.333,0.988,50972926,1576795703,10128316447,46,146265032,22.0,10,339,0,20381082,2192869547,1559853,2060179,2781,0,185556008,1,15410203,24185664,24843598,0,333,21635436544
2022-09-05 15:49:30,35.231.181.76:26258,280,1071,0.167,0.965,50396845,1498237043,10013107907,179,125426253,24.0,12,428,0,22575309,2199707152,1676673,2067131,2766,0,185388236,1,31019499,19356967,20016922,0,342,20162924544
2022-09-05 15:49:45,35.231.181.76:26258,741,1172,0,0.941,50176169,1205770887,10064370057,0,135191673,24.8,18,709,0.0600,29245030,2204295729,2027872,2071288,2798,0,185052691,0.929,53620363,34688027,35364332,0,362,17150406656
2022-09-05 15:50:00,35.231.181.76:26258,956,1095,0.667,0.913,52661933,1130442599,10144262337,386,112313049,19.3,21,847,0.0600,48354099,2198140876,1918418,2065443,2730,131368,184884919,1.06,46545078,73342009,75268045,0,328,14410739712
2022-09-05 15:50:15,35.231.181.76:26258,801,1327,1,0.970,55349050,1073502148,10030024623,103,90586321,40.3,23,935,0.0600,27520000,2203895079,1667803,2070699,3012,993354,192854097,1.05,36057503,21818960,22473144,0,341,19458125824
2022-09-05 15:50:30,35.231.181.76:26258,662,1385,1.17,0.964,55195450,1106148596,9979199097,65,73304477,41.8,21,698,0.0800,20893082,2207951221,1596986,2074848,3054,999892,192686325,1.23,33798837,53912463,54826854,0,347,20696223744
2022-09-05 15:50:45,35.231.181.76:26258,170,1625,1.17,0.973,51695108,1098241284,8988599591,8,89754690,47.1,22,680,0.100,10444186,2213017043,1496493,2079335,3253,1000004,192266894,1.00,15819558,28915891,31704768,0,371,20008042496
2022-09-05 15:51:00,35.231.181.76:26258,141,1644,0.500,0.960,52217701,1087583026,3992210449,140,94057030,50.7,16,584,0.140,11869594,2216860921,1447091,2083365,3266,999992,192099122,2.35,16674894,38080982,40388646,0,368,23825330176
2022-09-05 15:51:15,35.231.181.76:26258,396,1262,1,0.939,53045022,1053347637,10038148488,112,187086395,25.2,22,874,0.140,20704461,2219371565,1779971,2085940,3071,357117,191763578,1,32975294,37933430,38889420,0,301,23648514048
2022-09-05 15:51:30,35.231.181.76:26258,407,1355,0.833,0.943,53129852,1154134565,10053141996,28,176031717,27.5,23,919,0.140,25317786,2220121714,1565892,2086979,3097,651182,191595806,1.12,32501311,25776863,26068180,0,320,20244951040
2022-09-05 15:51:45,35.231.181.76:26258,379,1234,1.33,0.968,52719630,1178196334,10105637595,26,156156691,34.1,24,957,0.0600,20954112,2230198049,1373562,2096670,2906,996887,191176375,0.998,28371844,22307804,22308637,0,286,22641283072
2022-09-05 15:52:00,35.231.181.76:26258,277,1121,1.83,0.964,52773542,1300652379,9830703513,77,74938189,36.0,24,957,0.0600,17920819,2237025370,1277699,2103244,3208,1000109,191008603,1.05,17538726,21051389,21052460,0,254,23581560832
2022-09-05 15:52:15,35.231.181.76:26258,29.2,1106,1.17,0.966,51890995,1384679560,1565122512,108,64877622,31.8,22,617,0.0400,21518336,2439582564,1147188,2293831,3327,999910,190589173,1.02,6977119,45596317,58693910,0,277,23615508480
2022-09-05 15:52:30,35.231.181.76:26258,44.5,1140,1.17,0.962,50532225,1382823898,1437323520,53,70835181,31.2,22,617,0.0200,18536038,2446713503,1129253,2300374,3333,999913,190421401,1.01,5297245,37012470,50109642,0,284,23222542336
2022-09-05 15:52:45,35.231.181.76:26258,71.3,1091,1.67,0.956,46877209,1301418916,1144123827,134,72738876,27.9,23,599,0.0200,16831898,2460224472,1071772,2313518,3240,987461,190085856,1.89,4564329,32904864,35572306,0,298,22931734528
2022-09-05 15:53:00,35.231.181.76:26258,97.3,1072,1.33,0.975,46672380,1396442252,1318810751,24,70107356,36.7,23,599,0.0200,12545638,2465202593,1048098,2318351,3485,1004293,189918084,1.01,5638355,17329056,18546380,0,311,23272382464
2022-09-05 15:53:15,35.231.181.76:26258,169,1361,1.33,0.950,46229391,6174015487,9750624671,94,75635475,36.5,24,639,0.0600,10359194,2473774265,1056991,2325947,3627,995433,189498654,0.995,9566776,15489566,16021249,0,359,22710788096
2022-09-05 15:53:30,35.231.181.76:26258,213,1576,1.33,0.927,47188505,9126805503,9692966084,117,84738839,42.4,25,681,0.0800,16548250,2474547118,1045246,2326518,3756,987541,197719490,2.07,11647806,21521787,22971656,0,369,21934821376
2022-09-05 15:53:45,35.231.181.76:26258,205,1822,0.333,0.955,49025476,9126805503,4944708925,4,90538870,54.1,16,300,0.160,29762970,2476746568,1033375,2328852,3912,1012266,205688667,1.02,16447190,73169871,73193214,0,376,24006324224
2022-09-05 15:54:00,35.231.181.76:26258,183,1916,0.167,0.919,49635512,1839334124,2457479669,3688,90932384,42.2,17,339,0.100,36862976,2479857951,1019254,2331781,3943,972722,205520895,1.15,24467052,76052655,76074031,0,378,25702678528
2022-09-05 15:54:15,35.231.181.76:26258,469,1351,0,0.938,52455763,1230928678,10061093406,101,193770559,29.9,19,611,0.100,38432358,2475383032,1437314,2327534,3428,227330,205185351,1.02,42044526,35450100,38274855,0,286,21311725568
2022-09-05 15:54:30,35.231.181.76:26258,458,1396,0,0.945,52921026,1260677292,10081055313,285,221136021,32.9,20,660,0.0400,29181338,2478343821,1482777,2329972,3556,696136,205017579,1,39828101,27863863,31732291,0,296,19575595008
2022-09-05 15:54:45,35.231.181.76:26258,435,1172,0,0.992,49080560,1397591802,10174720358,24,227063253,26.9,21,708,0.0600,23265280,2494813241,1237846,2345935,3122,0,210805718,0.999,47136985,27624571,27950289,0,295,22332067840
2022-09-05 15:55:00,35.231.181.76:26258,316,942,0,0.980,46300308,1469791495,10079603026,28,129410359,23.4,22,756,0.0600,22847693,2500067118,910254,2351026,2883,248244,210749794,1.01,19812843,25805521,25955199,0,249,21926477824
2022-09-05 15:55:15,35.231.181.76:26258,228,1309,0,0.956,46375463,1478983492,10013805962,77,92672321,28.0,23,806,0.0800,24307507,2497789931,838473,2348845,3351,999871,210609984,1.02,11271754,31579734,31585002,0,276,18022789120
2022-09-05 15:55:30,35.231.181.76:26258,337,1575,0.167,0.955,48229920,1366306644,9958196392,0,78382324,31.5,24,854,0.100,20552090,2491494867,813600,2342807,3615,1012302,210554060,0.829,12530482,48367953,48375564,0,292,16602787840
2022-09-05 15:55:45,35.231.181.76:26258,387,1931,0.167,0.958,49929520,1993953479,10138601929,332,177897563,54.6,20,512,0.0600,33260544,2484211528,1277520,2335753,4012,590565,210442212,0.996,25447973,68426606,77166715,0,325,24536559616
2022-09-05 15:56:00,35.231.181.76:26258,365,1369,0.167,0.940,50331027,1982764940,10142351468,278,190827833,28.3,21,557,0.100,20250829,2489563158,1139373,2341101,3339,97690,210386288,1,26613042,8531936,8532376,0,294,22263193600
2022-09-05 15:56:15,35.231.181.76:26258,211,999,0.333,0.993,47295763,2059670985,10188305289,69,236372277,31.0,22,604,0.0400,15060582,2503739044,977742,2354343,2856,233867,210246478,1,45017786,20076502,21740870,0,253,24965648384
2022-09-05 15:56:30,35.231.181.76:26258,235,985,0.167,0.986,46746377,1750515723,12368558392,183,266538775,24.1,22,544,0.0400,17507533,2511222930,971292,2361430,2814,348794,210190553,1,72813116,20593037,23035214,0,272,25505402880
2022-09-05 15:56:45,35.231.181.76:26258,146,834,0.167,0.985,45310588,1875578172,10102550490,143,132702983,28.6,23,533,0,15037645,2528710955,766059,2378034,2609,455681,210050743,1,42089840,17166317,20891930,0,255,23349739520
2022-09-05 15:57:00,35.231.181.76:26258,189,859,0.167,0.980,45367112,1805859264,10053257313,252,129933779,24.8,23,533,0.0200,16063283,2674596241,770454,2514623,2586,950052,209994819,1,12488539,19804161,23708742,0,269,21505740800
2022-09-05 15:57:15,35.231.181.76:26258,295,1133,0,0.960,46346169,1763726906,10002145408,77,87761511,27.4,25,621,0.0200,24953856,2675792086,674228,2516020,2851,987494,209882971,1.34,7634419,25190838,25372961,0,296,19482304512
2022-09-05 15:57:30,35.231.181.76:26258,357,1422,0.167,0.954,46870542,1615135289,9915255641,24,79275229,33.3,26,665,0.0400,27938816,2669566194,650871,2510069,3121,1000344,209827047,1.01,9844123,24143173,24295904,0,307,16597012480
2022-09-05 15:57:45,35.231.181.76:26258,295,1814,0.167,0.939,50432155,2278003540,9957542095,0,47403541,31.0,17,244,0.0800,49395507,2654622690,614105,2496123,3479,999727,212483440,0.368,11895244,91806479,96989808,0,325,15031427072
2022-09-05 15:58:00,35.231.181.76:26258,275,1413,0.167,0.972,49636613,2312629808,10091556404,223,110903617,54.3,19,325,0.0800,31291187,2654192348,1789713,2495931,3910,778240,212427516,1.00,25685860,63519333,68333338,0,245,25703583744
2022-09-05 15:58:15,35.231.181.76:26258,238,1114,0.167,0.959,49440923,2186781808,10121859852,258,157401025,18.5,20,369,0.0600,27835392,2663614339,1097606,2504454,2960,17634,212287705,1,33063960,15669826,16032616,0,253,20927303680
2022-09-05 15:58:30,35.231.181.76:26258,272,1097,0,0.936,49245346,2146109513,10137062225,27,184484180,23.2,23,509,0.0400,25689293,2664878047,1019957,2505715,2883,332121,212231781,1,42438729,18276706,18277477,0,268,18565246976
2022-09-05 15:58:45,35.231.181.76:26258,475,1038,0,0.962,48672867,1134504343,10065410134,36,125511810,27.9,25,594,0.0200,15758950,2662176166,666761,2502413,2892,996557,212119933,1.03,28207692,24356132,24357214,0,219,18654437376
